Region,OperatingSystem,InstanceType,OnDemand
us-east-2,SUSE Linux (Amazon VPC),r5n.24xlarge,7.302
us-east-2,SUSE Linux (Amazon VPC),m5zn.large,0.2282
us-east-2,SUSE Linux (Amazon VPC),r5d.16xlarge,4.758
us-east-2,SUSE Linux (Amazon VPC),d2.8xlarge,5.62
us-east-2,SUSE Linux (Amazon VPC),c5d.xlarge,0.292
us-east-2,SUSE Linux (Amazon VPC),r5.metal,6.198
us-east-2,SUSE Linux (Amazon VPC),d2.2xlarge,1.48
us-east-2,SUSE Linux (Amazon VPC),a1.large,0.114
us-east-2,SUSE Linux (Amazon VPC),x2gd.metal,5.494
us-east-2,SUSE Linux (Amazon VPC),m6g.medium,0.0695
us-east-2,SUSE Linux (Amazon VPC),i3.xlarge,0.412
us-east-2,SUSE Linux (Amazon VPC),x1e.32xlarge,26.788
us-east-2,SUSE Linux (Amazon VPC),i3.2xlarge,0.724
us-east-2,SUSE Linux (Amazon VPC),m5zn.xlarge,0.4553
us-east-2,SUSE Linux (Amazon VPC),c5n.9xlarge,2.094
us-east-2,SUSE Linux (Amazon VPC),c6gn.large,0.1494
us-east-2,SUSE Linux (Amazon VPC),a1.medium,0.0565
us-east-2,SUSE Linux (Amazon VPC),c4.large,0.2
us-east-2,SUSE Linux (Amazon VPC),c5a.12xlarge,1.998
us-east-2,SUSE Linux (Amazon VPC),inf1.xlarge,0.353
us-east-2,SUSE Linux (Amazon VPC),c5.metal,4.18
us-east-2,SUSE Linux (Amazon VPC),c6gn.8xlarge,1.5324
us-east-2,SUSE Linux (Amazon VPC),c6gn.4xlarge,0.8412
us-east-2,SUSE Linux (Amazon VPC),c5.9xlarge,1.63
us-east-2,SUSE Linux (Amazon VPC),i3en.24xlarge,10.998
us-east-2,SUSE Linux (Amazon VPC),r5b.2xlarge,0.746
us-east-2,SUSE Linux (Amazon VPC),r5ad.12xlarge,3.294
us-east-2,SUSE Linux (Amazon VPC),r5ad.2xlarge,0.674
us-east-2,SUSE Linux (Amazon VPC),m5d.8xlarge,1.908
us-east-2,SUSE Linux (Amazon VPC),r5d.12xlarge,3.606
us-east-2,SUSE Linux (Amazon VPC),x2gd.medium,0.1145
us-east-2,SUSE Linux (Amazon VPC),r5a.16xlarge,3.766
us-east-2,SUSE Linux (Amazon VPC),i3en.12xlarge,5.574
us-east-2,SUSE Linux (Amazon VPC),x2gd.large,0.23
us-east-2,SUSE Linux (Amazon VPC),x2gd.xlarge,0.459
us-east-2,SUSE Linux (Amazon VPC),m5a.12xlarge,2.214
us-east-2,SUSE Linux (Amazon VPC),p4d.24xlarge,32.9226
us-east-2,SUSE Linux (Amazon VPC),c5.2xlarge,0.44
us-east-2,SUSE Linux (Amazon VPC),m5.24xlarge,4.708
us-east-2,SUSE Linux (Amazon VPC),x1e.xlarge,0.934
us-east-2,SUSE Linux (Amazon VPC),x1e.4xlarge,3.436
us-east-2,SUSE Linux (Amazon VPC),t4g.large,0.1297
us-east-2,SUSE Linux (Amazon VPC),m4.16xlarge,3.3
us-east-2,SUSE Linux (Amazon VPC),x2gd.16xlarge,5.494
us-east-2,SUSE Linux (Amazon VPC),i3en.xlarge,0.577
us-east-2,SUSE Linux (Amazon VPC),x1e.16xlarge,13.444
us-east-2,SUSE Linux (Amazon VPC),a1.metal,0.558
us-east-2,SUSE Linux (Amazon VPC),m5zn.6xlarge,2.132
us-east-2,SUSE Linux (Amazon VPC),z1d.xlarge,0.497
us-east-2,SUSE Linux (Amazon VPC),z1d.12xlarge,4.614
us-east-2,SUSE Linux (Amazon VPC),t3a.2xlarge,0.4508
us-east-2,SUSE Linux (Amazon VPC),r5d.8xlarge,2.454
us-east-2,SUSE Linux (Amazon VPC),c5d.metal,4.708
us-east-2,SUSE Linux (Amazon VPC),r5a.24xlarge,5.574
us-east-2,SUSE Linux (Amazon VPC),c6g.4xlarge,0.694
us-east-2,SUSE Linux (Amazon VPC),r4.2xlarge,0.632
us-east-2,SUSE Linux (Amazon VPC),x2gd.8xlarge,2.822
us-east-2,SUSE Linux (Amazon VPC),h1.8xlarge,1.972
us-east-2,SUSE Linux (Amazon VPC),m6g.8xlarge,1.382
us-east-2,SUSE Linux (Amazon VPC),c5ad.8xlarge,1.526
us-east-2,SUSE Linux (Amazon VPC),g3.16xlarge,4.66
us-east-2,SUSE Linux (Amazon VPC),r5d.metal,7.062
us-east-2,SUSE Linux (Amazon VPC),r4.large,0.233
us-east-2,SUSE Linux (Amazon VPC),m6g.16xlarge,2.614
us-east-2,SUSE Linux (Amazon VPC),x1.32xlarge,13.438
us-east-2,SUSE Linux (Amazon VPC),r5n.16xlarge,4.918
us-east-2,SUSE Linux (Amazon VPC),r6g.xlarge,0.3266
us-east-2,SUSE Linux (Amazon VPC),u-6tb1.56xlarge,46.55391
us-east-2,SUSE Linux (Amazon VPC),m5.2xlarge,0.484
us-east-2,SUSE Linux (Amazon VPC),z1d.6xlarge,2.382
us-east-2,SUSE Linux (Amazon VPC),r5a.2xlarge,0.602
us-east-2,SUSE Linux (Amazon VPC),t4g.medium,0.0961
us-east-2,SUSE Linux (Amazon VPC),m6gd.metal,3.0428
us-east-2,SUSE Linux (Amazon VPC),c5.4xlarge,0.78
us-east-2,SUSE Linux (Amazon VPC),m5ad.large,0.166
us-east-2,SUSE Linux (Amazon VPC),m6gd.16xlarge,3.0428
us-east-2,SUSE Linux (Amazon VPC),g4dn.xlarge,0.651
us-east-2,SUSE Linux (Amazon VPC),t3.small,0.0518
us-east-2,SUSE Linux (Amazon VPC),c6g.xlarge,0.261
us-east-2,SUSE Linux (Amazon VPC),m6gd.medium,0.0762
us-east-2,SUSE Linux (Amazon VPC),m6g.4xlarge,0.766
us-east-2,SUSE Linux (Amazon VPC),r5d.4xlarge,1.302
us-east-2,SUSE Linux (Amazon VPC),c5a.24xlarge,3.846
us-east-2,SUSE Linux (Amazon VPC),c6g.16xlarge,2.326
us-east-2,SUSE Linux (Amazon VPC),i3en.3xlarge,1.506
us-east-2,SUSE Linux (Amazon VPC),m5ad.12xlarge,2.622
us-east-2,SUSE Linux (Amazon VPC),m6gd.12xlarge,2.3196
us-east-2,SUSE Linux (Amazon VPC),p3.8xlarge,12.34
us-east-2,SUSE Linux (Amazon VPC),r5b.xlarge,0.423
us-east-2,SUSE Linux (Amazon VPC),z1d.large,0.249
us-east-2,SUSE Linux (Amazon VPC),r4.8xlarge,2.228
us-east-2,SUSE Linux (Amazon VPC),r5a.8xlarge,1.958
us-east-2,SUSE Linux (Amazon VPC),t3.2xlarge,0.4828
us-east-2,SUSE Linux (Amazon VPC),r6g.8xlarge,1.7628
us-east-2,SUSE Linux (Amazon VPC),c4.xlarge,0.299
us-east-2,SUSE Linux (Amazon VPC),c6g.medium,0.065
us-east-2,SUSE Linux (Amazon VPC),t3.nano,0.0052
us-east-2,SUSE Linux (Amazon VPC),r6gd.medium,0.0886
us-east-2,SUSE Linux (Amazon VPC),c6gn.2xlarge,0.4956
us-east-2,SUSE Linux (Amazon VPC),r3.large,0.266
us-east-2,SUSE Linux (Amazon VPC),i3.8xlarge,2.596
us-east-2,SUSE Linux (Amazon VPC),m5d.12xlarge,2.812
us-east-2,SUSE Linux (Amazon VPC),c6g.8xlarge,1.238
us-east-2,SUSE Linux (Amazon VPC),m5d.4xlarge,1.004
us-east-2,SUSE Linux (Amazon VPC),x2gd.12xlarge,4.158
us-east-2,SUSE Linux (Amazon VPC),c5ad.24xlarge,4.278
us-east-2,SUSE Linux (Amazon VPC),c4.2xlarge,0.498
us-east-2,SUSE Linux (Amazon VPC),t3a.xlarge,0.2754
us-east-2,SUSE Linux (Amazon VPC),c5n.xlarge,0.341
us-east-2,SUSE Linux (Amazon VPC),c6gn.16xlarge,2.9148
us-east-2,SUSE Linux (Amazon VPC),r6g.large,0.1638
us-east-2,SUSE Linux (Amazon VPC),c5ad.large,0.149
us-east-2,SUSE Linux (Amazon VPC),m5a.16xlarge,2.902
us-east-2,SUSE Linux (Amazon VPC),i2.xlarge,0.953
us-east-2,SUSE Linux (Amazon VPC),m6gd.4xlarge,0.8732
us-east-2,SUSE Linux (Amazon VPC),i3en.6xlarge,2.862
us-east-2,SUSE Linux (Amazon VPC),i3en.large,0.289
us-east-2,SUSE Linux (Amazon VPC),i3.16xlarge,5.092
us-east-2,SUSE Linux (Amazon VPC),x2gd.2xlarge,0.818
us-east-2,SUSE Linux (Amazon VPC),t3a.large,0.1382
us-east-2,SUSE Linux (Amazon VPC),c6g.2xlarge,0.422
us-east-2,SUSE Linux (Amazon VPC),m6g.2xlarge,0.458
us-east-2,SUSE Linux (Amazon VPC),r5.16xlarge,4.182
us-east-2,SUSE Linux (Amazon VPC),r5a.4xlarge,1.054
us-east-2,SUSE Linux (Amazon VPC),c6gn.xlarge,0.2978
us-east-2,SUSE Linux (Amazon VPC),m4.xlarge,0.3
us-east-2,SUSE Linux (Amazon VPC),m5d.metal,5.524
us-east-2,SUSE Linux (Amazon VPC),r5.8xlarge,2.166
us-east-2,SUSE Linux (Amazon VPC),r6gd.metal,3.8364
us-east-2,SUSE Linux (Amazon VPC),u-6tb1.112xlarge,54.75
us-east-2,SUSE Linux (Amazon VPC),c6gd.4xlarge,0.7644
us-east-2,SUSE Linux (Amazon VPC),m5ad.xlarge,0.331
us-east-2,SUSE Linux (Amazon VPC),r6gd.4xlarge,1.0716
us-east-2,SUSE Linux (Amazon VPC),d2.xlarge,0.79
us-east-2,SUSE Linux (Amazon VPC),c5d.24xlarge,4.708
us-east-2,SUSE Linux (Amazon VPC),c5d.9xlarge,1.828
us-east-2,SUSE Linux (Amazon VPC),r4.16xlarge,4.356
us-east-2,Windows (Amazon VPC),r5a.8xlarge,3.28
us-east-2,Windows (Amazon VPC),c5ad.large,0.178
us-east-2,Windows (Amazon VPC),t2.micro,0.0162
us-east-2,Windows (Amazon VPC),i3en.6xlarge,3.816
us-east-2,Windows (Amazon VPC),t3a.large,0.1028
us-east-2,Windows (Amazon VPC),m4.4xlarge,1.536
us-east-2,Windows (Amazon VPC),m5dn.16xlarge,7.296
us-east-2,Windows (Amazon VPC),t3a.xlarge,0.224
us-east-2,Windows (Amazon VPC),p2.8xlarge,8.672
us-east-2,Windows (Amazon VPC),z1d.large,0.278
us-east-2,Windows (Amazon VPC),m5.xlarge,0.376
us-east-2,Windows (Amazon VPC),i3.4xlarge,1.984
us-east-2,Windows (Amazon VPC),c5.18xlarge,6.372
us-east-2,Windows (Amazon VPC),r5.xlarge,0.436
us-east-2,Windows (Amazon VPC),c5d.xlarge,0.376
us-east-2,Windows (Amazon VPC),x1e.xlarge,1.018
us-east-2,Windows (Amazon VPC),r5b.8xlarge,3.856
us-east-2,Windows (Amazon VPC),m5d.8xlarge,3.28
us-east-2,Windows (Amazon VPC),r5d.2xlarge,0.944
us-east-2,Windows (Amazon VPC),r3.xlarge,0.583
us-east-2,Windows (Amazon VPC),m4.16xlarge,6.144
us-east-2,Windows (Amazon VPC),d3.xlarge,0.683
us-east-2,Windows (Amazon VPC),g3.16xlarge,7.504
us-east-2,Windows (Amazon VPC),r5n.24xlarge,11.568
us-east-2,Windows (Amazon VPC),g4dn.metal,12.24
us-east-2,Windows (Amazon VPC),d2.xlarge,0.821
us-east-2,Windows (Amazon VPC),x1e.8xlarge,8.144
us-east-2,Windows (Amazon VPC),c5ad.4xlarge,1.424
us-east-2,Windows (Amazon VPC),m5.metal,9.024
us-east-2,Windows (Amazon VPC),m5ad.2xlarge,0.78
us-east-2,Windows (Amazon VPC),m5.24xlarge,9.024
us-east-2,Windows (Amazon VPC),m5ad.12xlarge,4.68
us-east-2,Windows (Amazon VPC),r5n.large,0.241
us-east-2,Windows (Amazon VPC),r5a.24xlarge,9.84
us-east-2,Windows (Amazon VPC),m5n.metal,10.128
us-east-2,Windows (Amazon VPC),z1d.12xlarge,6.672
us-east-2,Windows (Amazon VPC),r5d.24xlarge,11.328
us-east-2,Windows (Amazon VPC),z1d.6xlarge,3.336
us-east-2,Windows (Amazon VPC),c5d.2xlarge,0.752
us-east-2,Windows (Amazon VPC),g4dn.16xlarge,7.296
us-east-2,Windows (Amazon VPC),t3.large,0.1108
us-east-2,Windows (Amazon VPC),r5ad.4xlarge,1.784
us-east-2,Windows (Amazon VPC),m5d.16xlarge,6.56
us-east-2,Windows (Amazon VPC),m5dn.2xlarge,0.912
us-east-2,Windows (Amazon VPC),c4.2xlarge,0.766
us-east-2,Windows (Amazon VPC),r5.12xlarge,5.232
us-east-2,Windows (Amazon VPC),m5ad.24xlarge,9.36
us-east-2,Windows (Amazon VPC),t3a.small,0.0372
us-east-2,Windows (Amazon VPC),r5ad.24xlarge,10.704
us-east-2,Windows (Amazon VPC),m5n.16xlarge,6.752
us-east-2,Windows (Amazon VPC),i2.2xlarge,1.946
us-east-2,Windows (Amazon VPC),r5dn.metal,12.432
us-east-2,Windows (Amazon VPC),r5d.8xlarge,3.776
us-east-2,Windows (Amazon VPC),m4.10xlarge,3.84
us-east-2,Windows (Amazon VPC),r5d.16xlarge,7.552
us-east-2,Windows (Amazon VPC),i2.xlarge,0.973
us-east-2,Windows (Amazon VPC),p2.xlarge,1.084
us-east-2,Windows (Amazon VPC),t2.xlarge,0.2266
us-east-2,Windows (Amazon VPC),d2.2xlarge,1.601
us-east-2,Windows (Amazon VPC),c5a.4xlarge,1.352
us-east-2,Windows (Amazon VPC),t3.2xlarge,0.48
us-east-2,Windows (Amazon VPC),r5.large,0.218
us-east-2,Windows (Amazon VPC),g4dn.12xlarge,6.12
us-east-2,Windows (Amazon VPC),m5zn.metal,6.1721
us-east-2,Windows (Amazon VPC),c5.4xlarge,1.416
us-east-2,Windows (Amazon VPC),c5ad.24xlarge,8.544
us-east-2,Windows (Amazon VPC),c5.xlarge,0.354
us-east-2,Windows (Amazon VPC),m5a.24xlarge,8.544
us-east-2,Windows (Amazon VPC),m5n.12xlarge,5.064
us-east-2,Windows (Amazon VPC),t2.large,0.1208
us-east-2,Windows (Amazon VPC),m5dn.24xlarge,10.944
us-east-2,Windows (Amazon VPC),x1e.4xlarge,4.072
us-east-2,Windows (Amazon VPC),g4ad.4xlarge,1.603
us-east-2,Windows (Amazon VPC),r5a.12xlarge,4.92
us-east-2,Windows (Amazon VPC),m5.4xlarge,1.504
us-east-2,Windows (Amazon VPC),c5.metal,8.496
us-east-2,Windows (Amazon VPC),z1d.3xlarge,1.668
us-east-2,Windows (Amazon VPC),m5dn.metal,10.944
us-east-2,Windows (Amazon VPC),r3.8xlarge,3.5
us-east-2,Windows (Amazon VPC),r5dn.xlarge,0.518
us-east-2,Windows (Amazon VPC),m5dn.4xlarge,1.824
us-east-2,Windows (Amazon VPC),r5ad.8xlarge,3.568
us-east-2,Windows (Amazon VPC),x1e.32xlarge,32.576
us-east-2,Windows (Amazon VPC),m5dn.8xlarge,3.648
us-east-2,Windows (Amazon VPC),m5.large,0.188
us-east-2,Windows (Amazon VPC),m5a.8xlarge,2.848
us-east-2,Windows (Amazon VPC),p2.16xlarge,17.344
us-east-2,Windows (Amazon VPC),m5zn.xlarge,0.5143
us-east-2,Windows (Amazon VPC),c4.large,0.192
us-east-2,Windows (Amazon VPC),u-6tb1.56xlarge,56.70791
us-east-2,Windows (Amazon VPC),t3a.micro,0.0186
us-east-2,Windows (Amazon VPC),r5.2xlarge,0.872
us-east-2,Windows (Amazon VPC),c5.24xlarge,8.496
us-east-2,Windows (Amazon VPC),m5ad.16xlarge,6.24
us-east-2,Windows (Amazon VPC),r5.8xlarge,3.488
us-east-2,Windows (Amazon VPC),r5n.8xlarge,3.856
us-east-2,Windows (Amazon VPC),t3.medium,0.06
us-east-2,Windows (Amazon VPC),g3.4xlarge,1.876
us-east-2,Windows (Amazon VPC),c5ad.2xlarge,0.712
us-east-2,Windows (Amazon VPC),r4.xlarge,0.45
us-east-2,Windows (Amazon VPC),r5n.xlarge,0.482
us-east-2,Windows (Amazon VPC),r5.24xlarge,10.464
us-east-2,Windows (Amazon VPC),p3.2xlarge,3.428
us-east-2,Windows (Amazon VPC),c5d.4xlarge,1.504
us-east-2,Windows (Amazon VPC),m5n.4xlarge,1.688
us-east-2,Windows (Amazon VPC),c5n.9xlarge,3.6
us-east-2,Windows (Amazon VPC),r5b.24xlarge,11.568
us-east-2,Windows (Amazon VPC),i3.16xlarge,7.936
us-east-2,Windows (Amazon VPC),c4.8xlarge,3.091
us-east-2,Windows (Amazon VPC),m5d.24xlarge,9.84
us-east-2,Windows (Amazon VPC),c5n.large,0.2
us-east-2,Windows (Amazon VPC),m5ad.large,0.195
us-east-2,Windows (Amazon VPC),i3.metal,7.936
us-east-2,Windows (Amazon VPC),i3en.24xlarge,15.264
us-east-2,Windows (Amazon VPC),r4.16xlarge,7.2
us-east-2,Windows (Amazon VPC),c5ad.xlarge,0.356
us-east-2,Windows (Amazon VPC),m5d.metal,9.84
us-east-2,Windows (Amazon VPC),c4.4xlarge,1.532
us-east-2,Windows (Amazon VPC),c4.xlarge,0.383
us-east-2,Windows (Amazon VPC),c5n.18xlarge,7.2
us-east-2,Windows (Amazon VPC),g4dn.8xlarge,3.648
us-east-2,Windows (Amazon VPC),g3.8xlarge,3.752
us-east-2,Windows (Amazon VPC),i2.4xlarge,3.891
us-east-2,Windows (Amazon VPC),r5dn.large,0.259
us-east-2,Windows (Amazon VPC),g4dn.4xlarge,1.94
us-east-2,Windows (Amazon VPC),m5.2xlarge,0.752
us-east-2,Windows (Amazon VPC),m5d.2xlarge,0.82
us-east-2,Windows (Amazon VPC),i3en.2xlarge,1.272
us-east-2,Windows (Amazon VPC),t3.micro,0.0196
us-east-2,Windows (Amazon VPC),m5d.12xlarge,4.92
us-east-2,Windows (Amazon VPC),c5.2xlarge,0.708
us-east-2,Windows (Amazon VPC),m5a.2xlarge,0.712
us-east-2,Windows (Amazon VPC),m5a.4xlarge,1.424
us-east-2,Windows (Amazon VPC),r5d.large,0.236
us-east-2,Windows (Amazon VPC),p3.16xlarge,27.424
us-east-2,Windows (Amazon VPC),r5b.large,0.241
us-east-2,Windows (Amazon VPC),c5n.4xlarge,1.6
us-east-2,Windows (Amazon VPC),r5dn.2xlarge,1.036
us-east-2,Windows (Amazon VPC),i3en.xlarge,0.636
us-east-2,Windows (Amazon VPC),r5n.2xlarge,0.964
us-east-2,Windows (Amazon VPC),m5n.24xlarge,10.128
us-east-2,Windows (Amazon VPC),t2.2xlarge,0.4332
us-east-2,Windows (Amazon VPC),m5dn.xlarge,0.456
us-east-2,Windows (Amazon VPC),i3en.metal,15.264
us-east-2,Windows (Amazon VPC),r4.4xlarge,1.8
us-east-2,Windows (Amazon VPC),c5.12xlarge,4.248
us-east-2,Windows (Amazon VPC),c5a.12xlarge,4.056
us-east-2,Windows (Amazon VPC),i3.8xlarge,3.968
us-east-2,Windows (Amazon VPC),i3en.large,0.318
us-east-2,Windows (Amazon VPC),c5d.9xlarge,3.384
us-east-2,Windows (Amazon VPC),m4.xlarge,0.384
us-east-2,Windows (Amazon VPC),t3a.medium,0.056
us-east-2,Windows (Amazon VPC),m5d.xlarge,0.41
us-east-2,Windows (Amazon VPC),r5dn.24xlarge,12.432
us-east-2,Windows (Amazon VPC),c5a.xlarge,0.338
us-east-2,Windows (Amazon VPC),r5dn.16xlarge,8.288
us-east-2,Windows (Amazon VPC),r5b.metal,11.568
us-east-2,Windows (Amazon VPC),m5zn.2xlarge,1.0287
us-east-2,Windows (Amazon VPC),p3.8xlarge,13.712
us-east-2,Windows (Amazon VPC),m5ad.xlarge,0.39
us-east-2,Windows (Amazon VPC),t3.xlarge,0.24
us-east-2,Windows (Amazon VPC),r5dn.4xlarge,2.072
us-east-2,Windows (Amazon VPC),c5d.12xlarge,4.512
us-east-2,Windows (Amazon VPC),c5d.18xlarge,6.768
us-east-2,Windows (Amazon VPC),r5d.metal,11.328
us-east-2,Windows (Amazon VPC),r5n.12xlarge,5.784
us-east-2,Windows (Amazon VPC),h1.4xlarge,1.672
us-east-2,Windows (Amazon VPC),t2.small,0.032
us-east-2,Windows (Amazon VPC),m5ad.4xlarge,1.56
us-east-2,Windows (Amazon VPC),d2.8xlarge,6.198
us-east-2,Windows (Amazon VPC),m5a.12xlarge,4.272
us-east-2,Windows (Amazon VPC),c5n.xlarge,0.4
us-east-2,Windows (Amazon VPC),c5ad.16xlarge,5.696
us-east-2,Windows (Amazon VPC),r5a.4xlarge,1.64
us-east-2,Windows (Amazon VPC),t2.medium,0.0644
us-east-2,Windows (Amazon VPC),g4ad.8xlarge,3.206
us-east-2,Windows (Amazon VPC),m5n.large,0.211
us-east-2,Windows (Amazon VPC),m5ad.8xlarge,3.12
us-east-2,Windows (Amazon VPC),c5.9xlarge,3.186
us-east-2,Windows (Amazon VPC),r5ad.2xlarge,0.892
us-east-2,Windows (Amazon VPC),i3.large,0.248
us-east-2,Windows (Amazon VPC),r5dn.12xlarge,6.216
us-east-2,Windows (Amazon VPC),z1d.metal,6.672
us-east-2,Windows (Amazon VPC),r5n.4xlarge,1.928
us-east-2,Windows (Amazon VPC),r5b.2xlarge,0.964
us-east-2,Windows (Amazon VPC),c5ad.8xlarge,2.848
us-east-2,Windows (Amazon VPC),m5zn.large,0.2572
us-east-2,Windows (Amazon VPC),x1e.16xlarge,16.288
us-east-2,Windows (Amazon VPC),t3.small,0.0392
us-east-2,Windows (Amazon VPC),c5a.8xlarge,2.704
us-east-2,Windows (Amazon VPC),r5ad.large,0.223
us-east-2,Windows (Amazon VPC),c5d.24xlarge,9.024
us-east-2,Windows (Amazon VPC),r5.4xlarge,1.744
us-east-2,Windows (Amazon VPC),r5d.12xlarge,5.664
us-east-2,Windows (Amazon VPC),t3a.nano,0.0093
us-east-2,Windows (Amazon VPC),m5a.large,0.178
us-east-2,Windows (Amazon VPC),r4.8xlarge,3.6
us-east-2,Windows (Amazon VPC),c5a.24xlarge,8.112
us-east-2,Windows (Amazon VPC),m4.2xlarge,0.768
us-east-2,Windows (Amazon VPC),x1e.2xlarge,2.036
us-east-2,Windows (Amazon VPC),m5zn.3xlarge,1.543
us-east-2,Windows (Amazon VPC),m5d.4xlarge,1.64
us-east-2,Windows (Amazon VPC),d2.4xlarge,3.062
us-east-2,Windows (Amazon VPC),c5n.2xlarge,0.8
us-east-2,Windows (Amazon VPC),g4dn.xlarge,0.71
us-east-2,Windows (Amazon VPC),z1d.2xlarge,1.112
us-east-2,Windows (Amazon VPC),c5ad.12xlarge,4.272
us-east-2,Windows (Amazon VPC),m5a.xlarge,0.356
us-east-2,Windows (Amazon VPC),h1.2xlarge,0.836
us-east-2,Windows (Amazon VPC),m5.12xlarge,4.512
us-east-2,Windows (Amazon VPC),m5n.xlarge,0.422
us-east-2,Windows (Amazon VPC),r5ad.16xlarge,7.136
us-east-2,Windows (Amazon VPC),g4ad.16xlarge,6.412
us-east-2,Windows (Amazon VPC),h1.16xlarge,6.688
us-east-2,Windows (Amazon VPC),i3.2xlarge,0.992
us-east-2,Windows (Amazon VPC),m5d.large,0.205
us-east-2,Windows (Amazon VPC),m5dn.large,0.228
us-east-2,Windows (Amazon VPC),m5n.2xlarge,0.844
us-east-2,Windows (Amazon VPC),r5ad.xlarge,0.446
us-east-2,Windows (Amazon VPC),r5d.4xlarge,1.888
us-east-2,Windows (Amazon VPC),r5b.12xlarge,5.784
us-east-2,Windows (Amazon VPC),c5n.metal,7.2
us-east-2,Windows (Amazon VPC),r5n.metal,11.568
us-east-2,Windows (Amazon VPC),d3.2xlarge,1.367
us-east-2,Windows (Amazon VPC),g4dn.2xlarge,1.12
us-east-2,Windows (Amazon VPC),c5a.large,0.169
us-east-2,Windows (Amazon VPC),r3.large,0.291
us-east-2,Windows (Amazon VPC),i3.xlarge,0.496
us-east-2,Windows (Amazon VPC),r5a.2xlarge,0.82
us-east-2,Windows (Amazon VPC),m5a.16xlarge,5.696
us-east-2,Windows (Amazon VPC),t3a.2xlarge,0.448
us-east-2,Windows (Amazon VPC),r5b.4xlarge,1.928
us-east-2,Windows (Amazon VPC),m4.large,0.192
us-east-2,Windows (Amazon VPC),r5n.16xlarge,7.712
us-east-2,Windows (Amazon VPC),r5b.xlarge,0.482
us-east-2,Windows (Amazon VPC),r3.2xlarge,1.045
us-east-2,Windows (Amazon VPC),t2.nano,0.0081
us-east-2,Windows (Amazon VPC),d3.4xlarge,2.734
us-east-2,Windows (Amazon VPC),i2.8xlarge,7.782
us-east-2,Windows (Amazon VPC),m5n.8xlarge,3.376
us-east-2,Windows (Amazon VPC),c5d.metal,9.024
us-east-2,Windows (Amazon VPC),u-6tb1.112xlarge,75.208
us-east-2,Windows (Amazon VPC),r5dn.8xlarge,4.144
us-east-2,Windows (Amazon VPC),r4.2xlarge,0.9
us-east-2,Windows (Amazon VPC),g3s.xlarge,0.934
us-east-2,Windows (Amazon VPC),x1.16xlarge,9.613
us-east-2,Windows (Amazon VPC),m5dn.12xlarge,5.472
us-east-2,Windows (Amazon VPC),r5.16xlarge,6.976
us-east-2,Windows (Amazon VPC),c5d.large,0.188
us-east-2,Windows (Amazon VPC),h1.8xlarge,3.344
us-east-2,Windows (Amazon VPC),r5a.16xlarge,6.56
us-east-2,Windows (Amazon VPC),m5zn.12xlarge,6.1721
us-east-2,Windows (Amazon VPC),t3.nano,0.0098
us-east-2,Windows (Amazon VPC),c5a.2xlarge,0.676
us-east-2,Windows (Amazon VPC),r3.4xlarge,1.944
us-east-2,Windows (Amazon VPC),i3en.3xlarge,1.908
us-east-2,Windows (Amazon VPC),r5ad.12xlarge,5.352
us-east-2,Windows (Amazon VPC),c5a.16xlarge,5.408
us-east-2,Windows (Amazon VPC),r4.large,0.225
us-east-2,Windows (Amazon VPC),d3.8xlarge,5.46752
us-east-2,Windows (Amazon VPC),c5.large,0.177
us-east-2,Windows (Amazon VPC),m5.16xlarge,6.016
us-east-2,Windows (Amazon VPC),r5b.16xlarge,7.712
us-east-2,Windows (Amazon VPC),x1.32xlarge,19.226
us-east-2,Windows (Amazon VPC),i3en.12xlarge,7.632
us-east-2,Windows (Amazon VPC),r5d.xlarge,0.472
us-east-2,Windows (Amazon VPC),m5zn.6xlarge,3.086
us-east-2,Windows (Amazon VPC),r5a.xlarge,0.41
us-east-2,Windows (Amazon VPC),r5.metal,10.464
us-east-2,Windows (Amazon VPC),m5.8xlarge,3.008
us-east-2,Windows (Amazon VPC),z1d.xlarge,0.556
us-east-2,Windows (Amazon VPC),r5a.large,0.205
eu-west-1,Linux/UNIX (Amazon VPC),r5n.metal,8.016
eu-west-1,Linux/UNIX (Amazon VPC),i3.8xlarge,2.752
eu-west-1,Linux/UNIX (Amazon VPC),z1d.xlarge,0.416
eu-west-1,Linux/UNIX (Amazon VPC),g3.8xlarge,2.42
eu-west-1,Linux/UNIX (Amazon VPC),m5n.8xlarge,2.128
eu-west-1,Linux/UNIX (Amazon VPC),x1.32xlarge,16.006
eu-west-1,Linux/UNIX (Amazon VPC),r5n.24xlarge,8.016
eu-west-1,Linux/UNIX (Amazon VPC),m5zn.6xlarge,2.2092
eu-west-1,Linux/UNIX (Amazon VPC),m5n.4xlarge,1.064
eu-west-1,Linux/UNIX (Amazon VPC),m6g.16xlarge,2.752
eu-west-1,Linux/UNIX (Amazon VPC),r5.8xlarge,2.256
eu-west-1,Linux/UNIX (Amazon VPC),d2.2xlarge,1.47
eu-west-1,Linux/UNIX (Amazon VPC),t4g.nano,0.0046
eu-west-1,Linux/UNIX (Amazon VPC),g3s.xlarge,0.796
eu-west-1,Linux/UNIX (Amazon VPC),c6g.2xlarge,0.3072
eu-west-1,Linux/UNIX (Amazon VPC),c5a.4xlarge,0.688
eu-west-1,Linux/UNIX (Amazon VPC),c5.large,0.096
eu-west-1,Linux/UNIX (Amazon VPC),t3a.micro,0.0102
